IMRP_Date,Settlement_Period,IMRP_Amount
2016-07-25 00:00:00.0000000,6,30.98
2016-07-25 00:00:00.0000000,7,32.78
2016-07-25 00:00:00.0000000,8,33.78
2016-07-25 00:00:00.0000000,9,38.02
2016-07-25 00:00:00.0000000,10,40.84
2016-07-25 00:00:00.0000000,11,41.05
2016-07-25 00:00:00.0000000,12,40.02
2016-07-25 00:00:00.0000000,13,38.89
2016-07-25 00:00:00.0000000,14,37.67
2016-07-25 00:00:00.0000000,15,32.54
2016-07-25 00:00:00.0000000,16,33.03
2016-07-25 00:00:00.0000000,17,39.94
2016-07-25 00:00:00.0000000,18,60.91
2016-07-25 00:00:00.0000000,19,56.46
2016-07-25 00:00:00.0000000,20,47.42
2016-07-25 00:00:00.0000000,21,43.00
2016-07-25 00:00:00.0000000,22,46.56
2016-07-25 00:00:00.0000000,23,33.34
2016-07-25 00:00:00.0000000,24,39.59
2016-07-26 00:00:00.0000000,1,37.96
2016-07-26 00:00:00.0000000,2,32.94
2016-07-26 00:00:00.0000000,3,31.32
2016-07-26 00:00:00.0000000,4,30.04
2016-07-26 00:00:00.0000000,5,30.14
2016-07-26 00:00:00.0000000,6,31.92
2016-07-26 00:00:00.0000000,7,41.07
2016-07-26 00:00:00.0000000,8,34.29
2016-07-26 00:00:00.0000000,9,41.17
2016-07-26 00:00:00.0000000,10,46.98
2016-07-26 00:00:00.0000000,11,44.90
2016-07-26 00:00:00.0000000,12,44.20
2016-07-26 00:00:00.0000000,13,42.00
2016-07-26 00:00:00.0000000,14,36.75
2016-07-26 00:00:00.0000000,15,34.47
2016-07-26 00:00:00.0000000,16,34.87
2016-07-26 00:00:00.0000000,17,52.94
2016-07-26 00:00:00.0000000,18,64.99
2016-07-26 00:00:00.0000000,19,52.94
2016-07-26 00:00:00.0000000,20,52.91
2016-07-26 00:00:00.0000000,21,37.00
2016-07-26 00:00:00.0000000,22,36.46
2016-07-26 00:00:00.0000000,23,32.20
2016-07-26 00:00:00.0000000,24,38.59
2016-07-27 00:00:00.0000000,1,35.03
2016-07-27 00:00:00.0000000,2,32.44
2016-07-27 00:00:00.0000000,3,29.42
2016-07-27 00:00:00.0000000,4,30.00
2016-07-27 00:00:00.0000000,5,29.99
2016-07-27 00:00:00.0000000,6,31.09
2016-07-27 00:00:00.0000000,7,36.34
2016-07-27 00:00:00.0000000,8,33.85
2016-07-27 00:00:00.0000000,9,39.31
2016-07-27 00:00:00.0000000,10,44.42
2016-07-27 00:00:00.0000000,11,43.80
2016-07-27 00:00:00.0000000,12,44.20
2016-07-27 00:00:00.0000000,13,44.02
2016-07-27 00:00:00.0000000,14,36.25
2016-07-27 00:00:00.0000000,15,33.82
2016-07-27 00:00:00.0000000,16,34.42
2016-07-27 00:00:00.0000000,17,48.78
2016-07-27 00:00:00.0000000,18,52.91
2016-07-27 00:00:00.0000000,19,48.89
2016-07-27 00:00:00.0000000,20,49.01
2016-07-27 00:00:00.0000000,21,37.82
2016-07-27 00:00:00.0000000,22,40.00
2016-07-27 00:00:00.0000000,23,34.99
2016-07-27 00:00:00.0000000,24,39.56
2016-07-28 00:00:00.0000000,1,33.00
2016-07-28 00:00:00.0000000,2,30.87
2016-07-28 00:00:00.0000000,3,30.16
2016-07-28 00:00:00.0000000,4,29.83
2016-07-28 00:00:00.0000000,5,30.07
2016-07-28 00:00:00.0000000,6,30.93
2016-07-28 00:00:00.0000000,7,35.11
2016-07-28 00:00:00.0000000,8,39.77
2016-07-28 00:00:00.0000000,9,42.81
2016-07-28 00:00:00.0000000,10,51.92
2016-07-28 00:00:00.0000000,11,51.26
2016-07-28 00:00:00.0000000,12,52.73
2016-07-28 00:00:00.0000000,13,51.93
2016-07-28 00:00:00.0000000,14,44.23
2016-07-28 00:00:00.0000000,15,36.84
2016-07-28 00:00:00.0000000,16,35.79
2016-07-28 00:00:00.0000000,17,48.19
2016-07-28 00:00:00.0000000,18,54.64
2016-07-28 00:00:00.0000000,19,44.48
2016-07-28 00:00:00.0000000,20,38.20
2016-07-28 00:00:00.0000000,21,35.96
2016-07-28 00:00:00.0000000,22,36.69
2016-07-28 00:00:00.0000000,23,33.46
2016-07-28 00:00:00.0000000,24,44.10
2016-07-29 00:00:00.0000000,1,34.04
2016-07-29 00:00:00.0000000,2,32.51
2016-07-29 00:00:00.0000000,3,27.72
2016-07-29 00:00:00.0000000,4,25.56
2016-07-29 00:00:00.0000000,5,25.51
2016-07-29 00:00:00.0000000,6,27.99
2016-07-29 00:00:00.0000000,7,47.56
2016-07-29 00:00:00.0000000,8,31.40
2016-07-29 00:00:00.0000000,9,42.31
2016-07-29 00:00:00.0000000,10,53.50
2016-07-29 00:00:00.0000000,11,57.20
2016-07-29 00:00:00.0000000,12,55.23
2016-07-29 00:00:00.0000000,13,50.09
2016-07-29 00:00:00.0000000,14,35.06
2016-07-29 00:00:00.0000000,15,32.85
2016-07-29 00:00:00.0000000,16,32.57
2016-07-29 00:00:00.0000000,17,35.46
2016-07-29 00:00:00.0000000,18,45.04
2016-07-29 00:00:00.0000000,19,36.09
2016-07-29 00:00:00.0000000,20,39.60
2016-07-29 00:00:00.0000000,21,33.94
2016-07-29 00:00:00.0000000,22,35.42
2016-07-29 00:00:00.0000000,23,36.05
2016-07-29 00:00:00.0000000,24,42.06
2016-07-30 00:00:00.0000000,1,38.38
2016-07-30 00:00:00.0000000,2,36.92
2016-07-30 00:00:00.0000000,3,32.00
2016-07-30 00:00:00.0000000,4,28.51
2016-07-30 00:00:00.0000000,5,28.43
2016-07-30 00:00:00.0000000,6,28.05
2016-07-30 00:00:00.0000000,7,31.98
2016-07-30 00:00:00.0000000,8,30.93
2016-07-30 00:00:00.0000000,9,37.04
2016-07-30 00:00:00.0000000,10,42.00
2016-07-30 00:00:00.0000000,11,42.00
2016-07-30 00:00:00.0000000,12,44.07
2016-07-30 00:00:00.0000000,13,37.83
2016-07-30 00:00:00.0000000,14,32.42
2016-07-30 00:00:00.0000000,15,30.78
2016-07-30 00:00:00.0000000,16,30.78
2016-07-30 00:00:00.0000000,17,33.02
2016-07-30 00:00:00.0000000,18,43.47
2016-07-30 00:00:00.0000000,19,44.43
2016-07-30 00:00:00.0000000,20,52.00
2016-07-30 00:00:00.0000000,21,35.05
2016-07-30 00:00:00.0000000,22,43.03
2016-07-30 00:00:00.0000000,23,33.43
2016-07-30 00:00:00.0000000,24,44.04
2016-07-31 00:00:00.0000000,1,37.00
2016-07-31 00:00:00.0000000,2,36.53
2016-07-31 00:00:00.0000000,3,31.50
2016-07-31 00:00:00.0000000,4,29.15
2016-07-31 00:00:00.0000000,5,27.48
2016-07-31 00:00:00.0000000,6,25.97
2016-07-31 00:00:00.0000000,7,26.94
2016-07-31 00:00:00.0000000,8,20.69
2016-07-31 00:00:00.0000000,9,31.99
2016-07-31 00:00:00.0000000,10,34.49
2016-07-31 00:00:00.0000000,11,37.90
2016-07-31 00:00:00.0000000,12,40.90
2016-07-31 00:00:00.0000000,13,38.09
2016-07-31 00:00:00.0000000,14,33.00
2016-07-31 00:00:00.0000000,15,30.85
2016-07-31 00:00:00.0000000,16,30.88
2016-07-31 00:00:00.0000000,17,32.03
2016-07-31 00:00:00.0000000,18,36.64
2016-07-31 00:00:00.0000000,19,42.42
2016-07-31 00:00:00.0000000,20,50.00
2016-07-31 00:00:00.0000000,21,43.37
2016-07-31 00:00:00.0000000,22,55.75
2016-07-31 00:00:00.0000000,23,37.16
2016-07-31 00:00:00.0000000,24,45.20
2016-08-01 00:00:00.0000000,1,33.77
2016-08-01 00:00:00.0000000,2,33.06
2016-08-01 00:00:00.0000000,3,32.98
2016-08-01 00:00:00.0000000,4,32.94
2016-08-01 00:00:00.0000000,5,32.95
2016-08-01 00:00:00.0000000,6,33.95
2016-08-01 00:00:00.0000000,7,34.08
2016-08-01 00:00:00.0000000,8,32.89
2016-08-01 00:00:00.0000000,9,43.04
2016-08-01 00:00:00.0000000,10,50.07
2016-08-01 00:00:00.0000000,11,50.01
2016-08-01 00:00:00.0000000,12,54.97
2016-08-01 00:00:00.0000000,13,55.03
2016-08-01 00:00:00.0000000,14,53.80
2016-08-01 00:00:00.0000000,15,42.98
2016-08-01 00:00:00.0000000,16,43.45
2016-08-01 00:00:00.0000000,17,74.98
2016-08-01 00:00:00.0000000,18,77.90
2016-08-01 00:00:00.0000000,19,69.00
2016-08-01 00:00:00.0000000,20,54.94
2016-08-01 00:00:00.0000000,21,41.07
2016-08-01 00:00:00.0000000,22,42.07
2016-08-01 00:00:00.0000000,23,38.28
2016-08-01 00:00:00.0000000,24,40.01
2016-08-02 00:00:00.0000000,1,35.96
2016-08-02 00:00:00.0000000,2,32.33
2016-08-02 00:00:00.0000000,3,28.99
2016-08-02 00:00:00.0000000,4,26.76
2016-08-02 00:00:00.0000000,5,27.94
2016-08-02 00:00:00.0000000,6,31.50
2016-08-02 00:00:00.0000000,7,34.92
2016-08-02 00:00:00.0000000,8,32.55
2016-08-02 00:00:00.0000000,9,42.56
2016-08-02 00:00:00.0000000,10,49.93
2016-08-02 00:00:00.0000000,11,45.93
2016-08-02 00:00:00.0000000,12,49.90
2016-08-02 00:00:00.0000000,13,48.02
2016-08-02 00:00:00.0000000,14,40.17
2016-08-02 00:00:00.0000000,15,34.10
2016-08-02 00:00:00.0000000,16,36.94
2016-08-02 00:00:00.0000000,17,56.77
2016-08-02 00:00:00.0000000,18,63.73
2016-08-02 00:00:00.0000000,19,51.92
2016-08-02 00:00:00.0000000,20,43.85
2016-08-02 00:00:00.0000000,21,37.59
2016-08-02 00:00:00.0000000,22,37.53
2016-08-02 00:00:00.0000000,23,33.07
2016-08-02 00:00:00.0000000,24,40.00
2016-08-03 00:00:00.0000000,1,35.94
2016-08-03 00:00:00.0000000,2,30.38
2016-08-03 00:00:00.0000000,3,29.53
2016-08-03 00:00:00.0000000,4,29.21
2016-08-03 00:00:00.0000000,5,28.91
2016-08-03 00:00:00.0000000,6,29.20
2016-08-03 00:00:00.0000000,7,35.44
2016-08-03 00:00:00.0000000,8,33.00
2016-08-03 00:00:00.0000000,9,45.80
2016-08-03 00:00:00.0000000,10,51.98
2016-08-03 00:00:00.0000000,11,42.96
2016-08-03 00:00:00.0000000,12,38.86
2016-08-03 00:00:00.0000000,13,33.07
2016-08-03 00:00:00.0000000,14,30.96
2016-08-03 00:00:00.0000000,15,30.02
2016-08-03 00:00:00.0000000,16,31.06
2016-08-03 00:00:00.0000000,17,39.82
2016-08-03 00:00:00.0000000,18,45.69
2016-08-03 00:00:00.0000000,19,43.59
2016-08-03 00:00:00.0000000,20,37.44
2016-08-03 00:00:00.0000000,21,33.95
2016-08-03 00:00:00.0000000,22,36.57
2016-08-03 00:00:00.0000000,23,31.43
2016-08-03 00:00:00.0000000,24,41.01
2016-08-04 00:00:00.0000000,1,36.51
2016-08-04 00:00:00.0000000,2,31.92
2016-08-04 00:00:00.0000000,3,25.30
2016-08-04 00:00:00.0000000,4,24.23
2016-08-04 00:00:00.0000000,5,24.90
2016-08-04 00:00:00.0000000,6,31.00
2016-08-04 00:00:00.0000000,7,33.92
2016-08-04 00:00:00.0000000,8,31.50
2016-08-04 00:00:00.0000000,9,36.82
2016-08-04 00:00:00.0000000,10,37.49
2016-08-04 00:00:00.0000000,11,35.18
2016-08-04 00:00:00.0000000,12,36.37
2016-08-04 00:00:00.0000000,13,34.59
2016-08-04 00:00:00.0000000,14,33.21
2016-08-04 00:00:00.0000000,15,31.92
2016-08-04 00:00:00.0000000,16,35.08
2016-08-04 00:00:00.0000000,17,45.90
2016-08-04 00:00:00.0000000,18,55.09
2016-08-04 00:00:00.0000000,19,52.92
2016-08-04 00:00:00.0000000,20,42.89
2016-08-04 00:00:00.0000000,21,37.58
2016-08-04 00:00:00.0000000,22,43.09
2016-08-04 00:00:00.0000000,23,36.92
2016-08-04 00:00:00.0000000,24,39.96
2016-08-05 00:00:00.0000000,1,33.73
2016-08-05 00:00:00.0000000,2,31.96
2016-08-05 00:00:00.0000000,3,28.96
2016-08-05 00:00:00.0000000,4,28.91
2016-08-05 00:00:00.0000000,5,28.95
2016-08-05 00:00:00.0000000,6,32.58
2016-08-05 00:00:00.0000000,7,37.91
2016-08-05 00:00:00.0000000,8,34.25
2016-08-05 00:00:00.0000000,9,50.47
2016-08-05 00:00:00.0000000,10,50.09
2016-08-05 00:00:00.0000000,11,52.93
2016-08-05 00:00:00.0000000,12,52.91
2016-08-05 00:00:00.0000000,13,46.83
2016-08-05 00:00:00.0000000,14,40.14
2016-08-05 00:00:00.0000000,15,34.00
2016-08-05 00:00:00.0000000,16,37.08
2016-08-05 00:00:00.0000000,17,40.78
2016-08-05 00:00:00.0000000,18,48.92
2016-08-05 00:00:00.0000000,19,41.84
2016-08-05 00:00:00.0000000,20,38.23
2016-08-05 00:00:00.0000000,21,35.82
2016-08-05 00:00:00.0000000,22,38.08
2016-08-05 00:00:00.0000000,23,33.02
2016-08-05 00:00:00.0000000,24,39.95
2016-08-06 00:00:00.0000000,1,33.96
2016-08-06 00:00:00.0000000,2,32.57
2016-08-06 00:00:00.0000000,3,27.99
2016-08-06 00:00:00.0000000,4,27.99
2016-08-06 00:00:00.0000000,5,27.97
2016-08-06 00:00:00.0000000,6,27.99
2016-08-06 00:00:00.0000000,7,30.97
2016-08-06 00:00:00.0000000,8,30.61
2016-08-06 00:00:00.0000000,9,41.81
2016-08-06 00:00:00.0000000,10,45.83
2016-08-06 00:00:00.0000000,11,44.93
2016-08-06 00:00:00.0000000,12,44.92
2016-08-06 00:00:00.0000000,13,40.65
2016-08-06 00:00:00.0000000,14,34.04
2016-08-06 00:00:00.0000000,15,32.04
2016-08-06 00:00:00.0000000,16,31.90
2016-08-06 00:00:00.0000000,17,35.99
2016-08-06 00:00:00.0000000,18,41.95
2016-08-06 00:00:00.0000000,19,42.07
2016-08-06 00:00:00.0000000,20,40.69
2016-08-06 00:00:00.0000000,21,37.53
2016-08-06 00:00:00.0000000,22,39.94
2016-08-06 00:00:00.0000000,23,34.03
2016-08-06 00:00:00.0000000,24,40.11
2016-08-07 00:00:00.0000000,1,29.00
2016-08-07 00:00:00.0000000,2,26.32
2016-08-07 00:00:00.0000000,3,18.42
2016-08-07 00:00:00.0000000,4,15.00
2016-08-07 00:00:00.0000000,5,15.00
2016-08-07 00:00:00.0000000,6,14.82
2016-08-07 00:00:00.0000000,7,17.98
2016-08-07 00:00:00.0000000,8,24.42
2016-08-07 00:00:00.0000000,9,28.00
2016-08-07 00:00:00.0000000,10,30.90
2016-08-07 00:00:00.0000000,11,35.06
2016-08-07 00:00:00.0000000,12,33.80
2016-08-07 00:00:00.0000000,13,30.75
2016-08-07 00:00:00.0000000,14,27.46
2016-08-07 00:00:00.0000000,15,26.42
2016-08-07 00:00:00.0000000,16,26.49
2016-08-07 00:00:00.0000000,17,29.47
2016-08-07 00:00:00.0000000,18,34.56
2016-08-07 00:00:00.0000000,19,43.94
2016-08-07 00:00:00.0000000,20,44.91
2016-08-07 00:00:00.0000000,21,46.64
2016-08-07 00:00:00.0000000,22,59.97
2016-08-07 00:00:00.0000000,23,31.43
2016-08-07 00:00:00.0000000,24,20.51
2016-08-08 00:00:00.0000000,1,14.38
2016-08-08 00:00:00.0000000,2,11.22
2016-08-08 00:00:00.0000000,3,7.09
2016-08-08 00:00:00.0000000,4,7.05
2016-08-08 00:00:00.0000000,5,7.77
2016-08-08 00:00:00.0000000,6,15.51
2016-08-08 00:00:00.0000000,7,20.75
2016-08-08 00:00:00.0000000,8,23.01
2016-08-08 00:00:00.0000000,9,31.00
2016-08-08 00:00:00.0000000,10,33.56
2016-08-08 00:00:00.0000000,11,32.37
2016-08-08 00:00:00.0000000,12,34.00
2016-08-08 00:00:00.0000000,13,34.00
2016-08-08 00:00:00.0000000,14,34.00
2016-08-08 00:00:00.0000000,15,34.00
2016-08-08 00:00:00.0000000,16,34.55
2016-08-08 00:00:00.0000000,17,40.00
2016-08-08 00:00:00.0000000,18,49.00
2016-08-08 00:00:00.0000000,19,50.00
2016-08-08 00:00:00.0000000,20,55.00
2016-08-08 00:00:00.0000000,21,42.00
2016-08-08 00:00:00.0000000,22,57.00
2016-08-08 00:00:00.0000000,23,42.97
2016-08-08 00:00:00.0000000,24,36.99
2016-08-09 00:00:00.0000000,1,33.00
2016-08-09 00:00:00.0000000,2,30.01
2016-08-09 00:00:00.0000000,3,28.90
2016-08-09 00:00:00.0000000,4,26.96
2016-08-09 00:00:00.0000000,5,28.94
2016-08-09 00:00:00.0000000,6,33.08
2016-08-09 00:00:00.0000000,7,33.08
2016-08-09 00:00:00.0000000,8,33.43
2016-08-09 00:00:00.0000000,9,35.46
2016-08-09 00:00:00.0000000,10,36.89
2016-08-09 00:00:00.0000000,11,34.82
2016-08-09 00:00:00.0000000,12,35.94
2016-08-09 00:00:00.0000000,13,34.82
2016-08-09 00:00:00.0000000,14,34.00
2016-08-09 00:00:00.0000000,15,32.71
2016-08-09 00:00:00.0000000,16,34.70
2016-08-09 00:00:00.0000000,17,45.00
2016-08-09 00:00:00.0000000,18,55.01
2016-08-09 00:00:00.0000000,19,51.40
2016-08-09 00:00:00.0000000,20,43.96
2016-08-09 00:00:00.0000000,21,38.92
2016-08-09 00:00:00.0000000,22,43.00
2016-08-09 00:00:00.0000000,23,35.06
2016-08-09 00:00:00.0000000,24,35.97
2016-08-10 00:00:00.0000000,1,32.02
2016-08-10 00:00:00.0000000,2,28.97
2016-08-10 00:00:00.0000000,3,28.40
2016-08-10 00:00:00.0000000,4,27.21
2016-08-10 00:00:00.0000000,5,28.10
2016-08-10 00:00:00.0000000,6,31.08
2016-08-10 00:00:00.0000000,7,32.91
2016-08-10 00:00:00.0000000,8,32.51
2016-08-10 00:00:00.0000000,9,37.10
2016-08-10 00:00:00.0000000,10,42.95
2016-08-10 00:00:00.0000000,11,42.91
2016-08-10 00:00:00.0000000,12,48.92
2016-08-10 00:00:00.0000000,13,48.92
2016-08-10 00:00:00.0000000,14,40.10
2016-08-10 00:00:00.0000000,15,35.10
2016-08-10 00:00:00.0000000,16,32.20
2016-08-10 00:00:00.0000000,17,45.10
2016-08-10 00:00:00.0000000,18,50.00
2016-08-10 00:00:00.0000000,19,46.69
2016-08-10 00:00:00.0000000,20,39.90
2016-08-10 00:00:00.0000000,21,34.82
2016-08-10 00:00:00.0000000,22,38.05
2016-08-10 00:00:00.0000000,23,32.10
2016-08-10 00:00:00.0000000,24,37.59
2016-08-11 00:00:00.0000000,1,33.92
2016-08-11 00:00:00.0000000,2,30.46
2016-08-11 00:00:00.0000000,3,26.98
2016-08-11 00:00:00.0000000,4,24.91
2016-08-11 00:00:00.0000000,5,24.90
2016-08-11 00:00:00.0000000,6,27.30
2016-08-11 00:00:00.0000000,7,31.85
2016-08-11 00:00:00.0000000,8,31.60
2016-08-11 00:00:00.0000000,9,38.40
2016-08-11 00:00:00.0000000,10,42.20
2016-08-11 00:00:00.0000000,11,39.82
2016-08-11 00:00:00.0000000,12,41.04
2016-08-11 00:00:00.0000000,13,40.00
2016-08-11 00:00:00.0000000,14,32.99
2016-08-11 00:00:00.0000000,15,31.57
2016-08-11 00:00:00.0000000,16,31.98
2016-08-11 00:00:00.0000000,17,40.36
2016-08-11 00:00:00.0000000,18,45.97
2016-08-11 00:00:00.0000000,19,42.85
2016-08-11 00:00:00.0000000,20,39.07
2016-08-11 00:00:00.0000000,21,32.98
2016-08-11 00:00:00.0000000,22,35.16
2016-08-11 00:00:00.0000000,23,31.81
2016-08-11 00:00:00.0000000,24,39.71
2016-08-12 00:00:00.0000000,1,33.92
2016-08-12 00:00:00.0000000,2,32.32
2016-08-12 00:00:00.0000000,3,26.28
2016-08-12 00:00:00.0000000,4,25.00
2016-08-12 00:00:00.0000000,5,24.99
2016-08-12 00:00:00.0000000,6,33.48
2016-08-12 00:00:00.0000000,7,35.05
2016-08-12 00:00:00.0000000,8,36.01
2016-08-12 00:00:00.0000000,9,45.55
2016-08-12 00:00:00.0000000,10,47.00
2016-08-12 00:00:00.0000000,11,39.90
2016-08-12 00:00:00.0000000,12,38.42
2016-08-12 00:00:00.0000000,13,33.69
2016-08-12 00:00:00.0000000,14,30.57
2016-08-12 00:00:00.0000000,15,29.10
2016-08-12 00:00:00.0000000,16,30.00
2016-08-12 00:00:00.0000000,17,34.00
2016-08-12 00:00:00.0000000,18,40.00
2016-08-12 00:00:00.0000000,19,40.54
2016-08-12 00:00:00.0000000,20,40.37
2016-08-12 00:00:00.0000000,21,37.98
2016-08-12 00:00:00.0000000,22,39.27
2016-08-12 00:00:00.0000000,23,33.66
2016-08-12 00:00:00.0000000,24,36.92
2016-08-13 00:00:00.0000000,1,34.91
2016-08-13 00:00:00.0000000,2,28.00
2016-08-13 00:00:00.0000000,3,21.90
2016-08-13 00:00:00.0000000,4,21.99
2016-08-13 00:00:00.0000000,5,27.83
2016-08-13 00:00:00.0000000,6,27.96
2016-08-13 00:00:00.0000000,7,30.02
2016-08-13 00:00:00.0000000,8,28.00
2016-08-13 00:00:00.0000000,9,32.92
2016-08-13 00:00:00.0000000,10,39.90
2016-08-13 00:00:00.0000000,11,35.99
2016-08-13 00:00:00.0000000,12,39.90
2016-08-13 00:00:00.0000000,13,32.46
2016-08-13 00:00:00.0000000,14,28.63
2016-08-13 00:00:00.0000000,15,28.05
2016-08-13 00:00:00.0000000,16,28.05
2016-08-13 00:00:00.0000000,17,28.99
2016-08-13 00:00:00.0000000,18,36.66
2016-08-13 00:00:00.0000000,19,41.92
2016-08-13 00:00:00.0000000,20,48.17
2016-08-13 00:00:00.0000000,21,50.04
2016-08-13 00:00:00.0000000,22,52.86
2016-08-13 00:00:00.0000000,23,40.47
2016-08-13 00:00:00.0000000,24,40.29
2016-08-14 00:00:00.0000000,1,36.00
2016-08-14 00:00:00.0000000,2,31.18
2016-08-14 00:00:00.0000000,3,27.68
2016-08-14 00:00:00.0000000,4,25.51
2016-08-14 00:00:00.0000000,5,24.80
2016-08-14 00:00:00.0000000,6,25.52
2016-08-14 00:00:00.0000000,7,19.94
2016-08-14 00:00:00.0000000,8,20.89
2016-08-14 00:00:00.0000000,9,25.57
2016-08-14 00:00:00.0000000,10,28.38
2016-08-14 00:00:00.0000000,11,34.04
2016-08-14 00:00:00.0000000,12,34.42
2016-08-14 00:00:00.0000000,13,35.90
2016-08-14 00:00:00.0000000,14,36.61
2016-08-14 00:00:00.0000000,15,30.03
2016-08-14 00:00:00.0000000,16,31.08
2016-08-14 00:00:00.0000000,17,39.00
2016-08-14 00:00:00.0000000,18,47.10
2016-08-14 00:00:00.0000000,19,49.96
2016-08-14 00:00:00.0000000,20,44.58
2016-08-14 00:00:00.0000000,21,42.42
2016-08-14 00:00:00.0000000,22,52.10
2016-08-14 00:00:00.0000000,23,31.08
2016-08-14 00:00:00.0000000,24,42.00
2016-08-15 00:00:00.0000000,1,30.94
2016-08-15 00:00:00.0000000,2,28.48
2016-08-15 00:00:00.0000000,3,27.04
2016-08-15 00:00:00.0000000,4,24.53
2016-08-15 00:00:00.0000000,5,25.14
2016-08-15 00:00:00.0000000,6,28.42
2016-08-15 00:00:00.0000000,7,31.41
2016-08-15 00:00:00.0000000,8,29.66
2016-08-15 00:00:00.0000000,9,43.50
2016-08-15 00:00:00.0000000,10,57.93
2016-08-15 00:00:00.0000000,11,46.33
2016-08-15 00:00:00.0000000,12,38.01
2016-08-15 00:00:00.0000000,13,37.26
2016-08-15 00:00:00.0000000,14,31.09
2016-08-15 00:00:00.0000000,15,30.57
2016-08-15 00:00:00.0000000,16,31.07
2016-08-15 00:00:00.0000000,17,38.82
2016-08-15 00:00:00.0000000,18,52.19
2016-08-15 00:00:00.0000000,19,50.01
2016-08-15 00:00:00.0000000,20,44.10
2016-08-15 00:00:00.0000000,21,40.07
2016-08-15 00:00:00.0000000,22,43.72
2016-08-15 00:00:00.0000000,23,30.50
2016-08-15 00:00:00.0000000,24,35.00
2016-08-16 00:00:00.0000000,1,29.55
2016-08-16 00:00:00.0000000,2,28.60
2016-08-16 00:00:00.0000000,3,23.99
2016-08-16 00:00:00.0000000,4,23.95
2016-08-16 00:00:00.0000000,5,23.97
2016-08-16 00:00:00.0000000,6,28.98
2016-08-16 00:00:00.0000000,7,30.01
2016-08-16 00:00:00.0000000,8,30.25
2016-08-16 00:00:00.0000000,9,39.82
2016-08-16 00:00:00.0000000,10,38.23
2016-08-16 00:00:00.0000000,11,35.50
2016-08-16 00:00:00.0000000,12,34.00
2016-08-16 00:00:00.0000000,13,29.79
2016-08-16 00:00:00.0000000,14,29.07
2016-08-16 00:00:00.0000000,15,28.79
2016-08-16 00:00:00.0000000,16,29.69
2016-08-16 00:00:00.0000000,17,40.01
2016-08-16 00:00:00.0000000,18,50.09
2016-08-16 00:00:00.0000000,19,47.95
2016-08-16 00:00:00.0000000,20,43.00
2016-08-16 00:00:00.0000000,21,38.95
2016-08-16 00:00:00.0000000,22,36.97
2016-08-16 00:00:00.0000000,23,30.44
2016-08-16 00:00:00.0000000,24,35.06
2016-08-17 00:00:00.0000000,1,31.76
2016-08-17 00:00:00.0000000,2,28.87
2016-08-17 00:00:00.0000000,3,26.54
2016-08-17 00:00:00.0000000,4,25.57
2016-08-17 00:00:00.0000000,5,28.00
2016-08-17 00:00:00.0000000,6,29.29
2016-08-17 00:00:00.0000000,7,31.26
2016-08-17 00:00:00.0000000,8,32.31
2016-08-17 00:00:00.0000000,9,47.33
2016-08-17 00:00:00.0000000,10,49.44
2016-08-17 00:00:00.0000000,11,40.72
2016-08-17 00:00:00.0000000,12,38.05
2016-08-17 00:00:00.0000000,13,32.10
2016-08-17 00:00:00.0000000,14,30.33
2016-08-17 00:00:00.0000000,15,31.10
2016-08-17 00:00:00.0000000,16,32.39
2016-08-17 00:00:00.0000000,17,46.06
2016-08-17 00:00:00.0000000,18,46.01
2016-08-17 00:00:00.0000000,19,46.50
2016-08-17 00:00:00.0000000,20,44.42
2016-08-17 00:00:00.0000000,21,45.00
2016-08-17 00:00:00.0000000,22,40.42
2016-08-17 00:00:00.0000000,23,30.95
2016-08-17 00:00:00.0000000,24,35.54
2016-08-18 00:00:00.0000000,1,31.41
2016-08-18 00:00:00.0000000,2,29.54
2016-08-18 00:00:00.0000000,3,25.93
2016-08-18 00:00:00.0000000,4,24.00
2016-08-18 00:00:00.0000000,5,24.82
2016-08-18 00:00:00.0000000,6,29.02
2016-08-18 00:00:00.0000000,7,31.94
2016-08-18 00:00:00.0000000,8,31.80
2016-08-18 00:00:00.0000000,9,45.00
2016-08-18 00:00:00.0000000,10,53.06
2016-08-18 00:00:00.0000000,11,48.76
2016-08-18 00:00:00.0000000,12,45.06
2016-08-18 00:00:00.0000000,13,38.87
2016-08-18 00:00:00.0000000,14,33.10
2016-08-18 00:00:00.0000000,15,30.80
2016-08-18 00:00:00.0000000,16,38.01
2016-08-18 00:00:00.0000000,17,47.00
2016-08-18 00:00:00.0000000,18,47.01
2016-08-18 00:00:00.0000000,19,47.51
2016-08-18 00:00:00.0000000,20,42.10
2016-08-18 00:00:00.0000000,21,46.00
2016-08-18 00:00:00.0000000,22,39.16
2016-08-18 00:00:00.0000000,23,30.99
2016-08-18 00:00:00.0000000,24,34.56
2016-08-19 00:00:00.0000000,1,31.60
2016-08-19 00:00:00.0000000,2,29.90
2016-08-19 00:00:00.0000000,3,25.00
2016-08-19 00:00:00.0000000,4,23.21
2016-08-19 00:00:00.0000000,5,23.82
2016-08-19 00:00:00.0000000,6,28.59
2016-08-19 00:00:00.0000000,7,31.92
2016-08-19 00:00:00.0000000,8,33.05
2016-08-19 00:00:00.0000000,9,41.35
2016-08-19 00:00:00.0000000,10,53.91
2016-08-19 00:00:00.0000000,11,49.69
2016-08-19 00:00:00.0000000,12,46.90
